EURUSD.Close	EURUSD.High	EURUSD.Low	USDJPY.Close	USDJPY.High	USDJPY.Low	USDCHF.Close	USDCHF.High	USDCHF.Low	GBPUSD.Close	GBPUSD.High	GBPUSD.Low	USDCAD.Close	USDCAD.High	USDCAD.Low	EURGBP.Close	EURGBP.High	EURGBP.Low	EURJPY.Close	EURJPY.High	EURJPY.Low	EURCHF.Close	EURCHF.High	EURCHF.Low	AUDUSD.Close	AUDUSD.High	AUDUSD.Low	GBPJPY.Close	GBPJPY.High	GBPJPY.Low	CHFJPY.Close	CHFJPY.High	CHFJPY.Low	GBPCHF.Close	GBPCHF.High	GBPCHF.Low	NZDUSD.Close	NZDUSD.High	NZDUSD.Low
2012-08-24	1.2516	1.2569	1.2482	78.7	78.723	78.459	0.9594	0.9621	0.9554	1.5806	1.5869	1.58	0.9912	0.9947	0.9902	0.7917	0.7933	0.789	98.495	98.827	97.981	1.2005	1.2011	1.2	1.0406	1.0446	1.0374	124.386	124.815	124.06	82.016	82.29	81.59	1.5166	1.5221	1.5132	0.8112	0.8144	0.8077
2012-08-27	1.2496	1.2536	1.249	78.753	78.842	78.61	0.9609	0.9615	0.9571	1.5791	1.5829	1.5788	0.9907	0.9925	0.9886	0.7911	0.7929	0.7902	98.418	98.715	98.322	1.2009	1.2011	1.2002	1.0369	1.0429	1.0364	124.35	124.638	124.138	81.94	82.19	81.87	1.5175	1.5199	1.5143	0.8084	0.8128	0.808
2012-08-28	1.2563	1.2577	1.2466	78.517	78.773	78.42	0.9557	0.9635	0.9541	1.5822	1.5836	1.5755	0.988	0.9918	0.9843	0.794	0.7955	0.7907	98.63	98.83	97.895	1.2007	1.2012	1.2	1.0373	1.0392	1.0346	124.21	124.41	123.71	82.13	82.285	81.504	1.5123	1.519	1.5098	0.8036	0.8092	0.8029
2012-08-29	1.2528	1.2574	1.2518	78.685	78.786	78.45	0.9583	0.9593	0.9548	1.5833	1.5856	1.58	0.9889	0.9899	0.9861	0.7911	0.7946	0.7905	98.567	98.83	98.345	1.2008	1.2011	1.2	1.0358	1.0399	1.0352	124.574	124.77	124.02	82.07	82.287	81.9	1.5173	1.5191	1.511	0.8011	0.8061	0.8006
2012-08-30	1.2515	1.2564	1.2487	78.619	78.748	78.46	0.9594	0.9617	0.9553	1.5793	1.5875	1.5769	0.9916	0.9932	0.9887	0.7923	0.7936	0.79	98.396	98.79	97.99	1.2007	1.2012	1.2	1.0308	1.0351	1.0274	124.183	124.81	123.847	81.92	82.26	81.621	1.5153	1.5198	1.5128	0.7989	0.8035	0.7965
2012-08-31	1.2578	1.2637	1.2494	78.283	78.64	78.189	0.9544	0.9612	0.9503	1.5881	1.5896	1.5779	0.9856	0.9931	0.9852	0.792	0.7956	0.7916	98.462	99.027	97.986	1.2008	1.2012	1.2003	1.0326	1.0355	1.0278	124.312	124.605	123.759	81.99	82.465	81.595	1.5159	1.517	1.5093	0.803	0.8044	0.7975
2012-09-03	1.2593	1.2611	1.2554	78.29	78.401	78.15	0.9533	0.9561	0.9518	1.5886	1.5899	1.5847	0.986	0.9878	0.9848	0.7926	0.7934	0.7906	98.586	98.7	98.19	1.2006	1.2011	1.2	1.0241	1.0303	1.0228	124.373	124.56	123.892	82.099	82.195	81.777	1.5146	1.5189	1.5133	0.798	0.8019	0.7964
2012-09-04	1.257	1.2628	1.2554	78.39	78.471	78.24	0.9556	0.9566	0.9503	1.5877	1.591	1.5855	0.9856	0.9875	0.9838	0.7916	0.7943	0.7901	98.571	99.02	98.355	1.2011	1.2012	1.2	1.0225	1.0288	1.0211	124.512	124.8	124.248	82.057	82.445	81.91	1.517	1.5197	1.5116	0.7939	0.7999	0.7919
2012-09-05	1.2598	1.2624	1.2501	78.39	78.54	78.26	0.9557	0.9608	0.9529	1.5906	1.5934	1.5822	0.9904	0.9918	0.9853	0.792	0.793	0.7886	98.75	98.92	97.95	1.204	1.2048	1.2004	1.0194	1.0233	1.0165	124.686	124.95	123.96	82.02	82.28	81.56	1.52	1.5231	1.5166	0.7949	0.796	0.7911
2012-09-06	1.2639	1.2652	1.256	78.862	79.034	78.383	0.9533	0.9597	0.9519	1.5937	1.5943	1.5881	0.9828	0.9914	0.9808	0.793	0.7946	0.7905	99.681	99.808	98.761	1.2051	1.2068	1.2037	1.0285	1.0303	1.0169	125.703	125.885	124.647	82.713	82.841	81.965	1.5193	1.5251	1.5154	0.8014	0.8034	0.794
2012-09-07	1.2798	1.2807	1.2623	78.266	79.019	78	0.9451	0.958	0.9433	1.5999	1.6034	1.592	0.9782	0.9835	0.9762	0.7998	0.8002	0.7924	100.166	100.432	99.57	1.2098	1.2155	1.2042	1.0393	1.0402	1.0273	125.211	126.205	124.969	82.78	82.927	82.378	1.5123	1.5297	1.5114	0.8114	0.8126	0.8003
2012-09-10	1.2761	1.2812	1.2755	78.25	78.33	78.15	0.9462	0.9485	0.9429	1.599	1.6019	1.5956	0.9777	0.9788	0.9751	0.7981	0.8011	0.7975	99.87	100.27	99.81	1.2076	1.2119	1.2071	1.0339	1.0389	1.0329	125.11	125.39	124.86	82.67	82.94	82.55	1.5131	1.5177	1.5091	0.809	0.8136	0.8081
2012-09-11	1.2855	1.2871	1.2758	77.724	78.273	77.67	0.9388	0.947	0.9373	1.6067	1.6084	1.5988	0.9732	0.9776	0.9709	0.8	0.8006	0.7965	99.918	100.244	99.5	1.2068	1.2091	1.2059	1.0436	1.0453	1.0323	124.872	125.4	124.692	82.771	83.062	82.435	1.5081	1.5151	1.5073	0.8186	0.8194	0.8083
2012-09-12	1.2895	1.2937	1.2816	77.8	77.966	77.73	0.9375	0.9404	0.9337	1.6105	1.6131	1.606	0.9765	0.9768	0.9711	0.8006	0.803	0.7969	100.373	100.645	99.747	1.209	1.2103	1.2033	1.0454	1.0507	1.0422	125.363	125.63	124.852	83.014	83.255	82.752	1.5099	1.5136	1.5048	0.8195	0.8237	0.8164
2012-09-13	1.2988	1.3002	1.2855	77.489	77.87	77.12	0.9349	0.9421	0.9343	1.6154	1.6174	1.6071	0.9684	0.9774	0.9664	0.8039	0.8044	0.7991	100.651	100.774	99.469	1.2143	1.2163	1.2076	1.0543	1.0568	1.0425	125.17	125.44	124.397	82.871	83.11	82.12	1.5101	1.5173	1.507	0.8303	0.8324	0.8194
2012-09-14	1.3122	1.3169	1.2977	78.362	78.374	77.46	0.9268	0.9356	0.9235	1.623	1.6256	1.6141	0.971	0.9714	0.9629	0.8084	0.8115	0.8035	102.835	103.023	100.6	1.2162	1.2178	1.2138	1.056	1.0624	1.0527	127.179	127.26	125.072	84.529	84.678	82.82	1.5045	1.5136	1.499	0.8304	0.8356	0.8278
2012-09-17	1.3101	1.3172	1.3081	78.733	78.93	78.13	0.9282	0.9297	0.9243	1.6236	1.6273	1.6209	0.9756	0.976	0.9688	0.8068	0.8102	0.8058	103.152	103.858	102.536	1.216	1.2185	1.2137	1.0466	1.0562	1.0452	127.836	128.24	126.764	84.8	85.27	84.25	1.5072	1.509	1.5007	0.8257	0.8305	0.8245
2012-09-18	1.3035	1.3119	1.3027	78.85	78.874	78.49	0.9291	0.9298	0.9246	1.624	1.6267	1.6219	0.9749	0.9766	0.9727	0.8024	0.8073	0.8019	102.77	103.28	102.392	1.2113	1.217	1.2095	1.044	1.049	1.0406	127.985	128.11	127.408	84.835	85.146	84.499	1.509	1.5102	1.501	0.8267	0.8287	0.8236
2012-09-19	1.3056	1.3085	1.2991	78.35	79.217	78.23	0.9276	0.9307	0.9256	1.6221	1.6271	1.6181	0.9742	0.9764	0.9726	0.8048	0.806	0.8015	102.303	103.634	102.097	1.2111	1.2126	1.2079	1.0486	1.0498	1.0418	127.105	128.834	126.904	84.445	85.542	84.328	1.5047	1.5097	1.502	0.8279	0.8299	0.8257
2012-09-20	1.2969	1.3059	1.2919	78.278	78.46	77.99	0.933	0.9356	0.9254	1.6217	1.6236	1.616	0.9763	0.9816	0.9741	0.7997	0.8046	0.7986	101.52	102.395	100.907	1.21	1.2106	1.2075	1.0439	1.048	1.0365	126.92	127.292	126.22	83.883	84.65	83.496	1.5128	1.5136	1.503	0.8287	0.8305	0.8206
2012-09-21	1.2989	1.3048	1.2955	78.13	78.37	78.07	0.9322	0.9344	0.9279	1.625	1.6309	1.6211	0.9771	0.978	0.9726	0.7992	0.801	0.7973	101.5	102.1	101.22	1.211	1.2121	1.209	1.045	1.0522	1.0424	126.985	127.63	126.78	83.79	84.28	83.63	1.515	1.518	1.5116	0.8293	0.8339	0.8281
2012-09-24	1.2927	1.299	1.289	77.855	78.2	77.78	0.9359	0.9392	0.9321	1.6216	1.6249	1.6179	0.9785	0.9818	0.9763	0.7971	0.7996	0.7955	100.647	101.53	100.34	1.21	1.2114	1.2083	1.0422	1.046	1.0381	126.249	127.084	125.933	83.162	83.83	82.94	1.5179	1.5208	1.5139	0.8212	0.8308	0.8182
2012-09-25	1.2906	1.2971	1.2886	77.763	77.928	77.63	0.9373	0.9384	0.9327	1.6198	1.6267	1.6191	0.9801	0.9809	0.9752	0.7967	0.7986	0.7934	100.354	101.047	100.13	1.2096	1.2114	1.2082	1.0393	1.0464	1.0387	125.962	126.7	125.835	82.94	83.485	82.81	1.5181	1.5238	1.5154	0.8227	0.8287	0.8202
2012-09-26	1.2857	1.2913	1.2836	77.713	77.906	77.593	0.9399	0.9417	0.9368	1.6156	1.6209	1.6138	0.9855	0.9856	0.9801	0.7957	0.797	0.794	99.937	100.48	99.719	1.2086	1.21	1.2079	1.0352	1.0388	1.0329	125.566	126.104	125.35	82.663	83.07	82.504	1.5187	1.5226	1.5169	0.8234	0.8247	0.8185
2012-09-27	1.2914	1.2928	1.2829	77.59	77.756	77.54	0.937	0.9417	0.9354	1.6237	1.6244	1.6166	0.9808	0.9854	0.9788	0.7953	0.7966	0.7924	100.217	100.359	99.636	1.2103	1.2111	1.2076	1.0446	1.0461	1.0365	125.989	126.13	125.6	82.794	82.94	82.463	1.5214	1.5249	1.5185	0.8314	0.8328	0.8243
2012-09-28	1.2844	1.296	1.2838	77.97	78.11	77.44	0.9407	0.9415	0.9332	1.6126	1.6272	1.6112	0.9837	0.9851	0.978	0.7962	0.7995	0.7948	100.16	100.67	99.89	1.2081	1.2108	1.2076	1.0366	1.0475	1.0362	125.758	126.22	125.4	82.91	83.21	82.61	1.5167	1.5229	1.5132	0.8275	0.8359	0.8272
2012-10-01	1.288	1.2939	1.2804	78	78.149	77.793	0.9385	0.9438	0.9349	1.6126	1.6175	1.611	0.9828	0.9854	0.9795	0.7987	0.8004	0.7943	100.47	101.026	99.794	1.209	1.2102	1.208	1.036	1.0406	1.0325	125.783	126.315	125.519	83.089	83.486	82.564	1.5137	1.5214	1.5112	0.8273	0.8325	0.8264
2012-10-02	1.2919	1.2968	1.288	78.1	78.215	77.979	0.936	0.9388	0.9333	1.6142	1.6187	1.6125	0.9835	0.9842	0.981	0.8002	0.802	0.7979	100.921	101.196	100.488	1.2094	1.2104	1.2089	1.0264	1.0379	1.0251	126.084	126.455	125.821	83.433	83.619	83.11	1.5111	1.5154	1.5091	0.8267	0.8339	0.8254
2012-10-03	1.29	1.2937	1.2878	78.512	78.584	78.121	0.9388	0.9398	0.9348	1.6073	1.6142	1.6065	0.9879	0.9884	0.984	0.8026	0.8033	0.7996	101.293	101.472	100.723	1.211	1.2114	1.2094	1.0203	1.0269	1.0193	126.21	126.471	125.809	83.624	83.84	83.227	1.5087	1.513	1.5065	0.8184	0.8269	0.817
2012-10-04	1.3014	1.3031	1.2908	78.47	78.718	78.26	0.9304	0.9386	0.9294	1.6182	1.6202	1.6078	0.9806	0.9877	0.9796	0.804	0.8052	0.8022	102.124	102.22	101.314	1.2113	1.2136	1.2104	1.024	1.0276	1.0183	127.01	127.11	126.2	84.292	84.37	83.636	1.5065	1.5113	1.5048	0.8212	0.8234	0.8165
2012-10-05	1.3017	1.3071	1.2994	78.668	78.871	78.28	0.9304	0.9324	0.9269	1.6126	1.6217	1.6121	0.9799	0.9812	0.9731	0.8071	0.8076	0.8028	102.413	102.803	101.865	1.211	1.2129	1.2105	1.0155	1.0278	1.015	126.853	127.815	126.772	84.553	84.83	84.081	1.5002	1.5093	1.4993	0.816	0.8268	0.815
2012-10-08	1.2972	1.3027	1.2938	78.33	78.76	78.05	0.9326	0.9357	0.9298	1.6036	1.6142	1.6018	0.9766	0.98	0.9747	0.8089	0.8095	0.8059	101.624	102.501	101.129	1.2101	1.2126	1.2092	1.0201	1.0223	1.015	125.614	127.066	125.08	83.971	84.63	83.537	1.4956	1.5041	1.4946	0.8205	0.8226	0.8149
2012-10-09	1.2873	1.2991	1.2858	78.223	78.436	78.14	0.941	0.9416	0.9323	1.5989	1.6046	1.5974	0.9783	0.9808	0.9743	0.8049	0.81	0.804	100.701	101.86	100.57	1.2115	1.2143	1.2095	1.0201	1.025	1.0173	125.077	125.841	124.887	83.105	84.052	83.07	1.5046	1.5052	1.4953	0.817	0.8242	0.8156
2012-10-10	1.2894	1.2913	1.2836	78.15	78.37	78.09	0.9384	0.9432	0.9373	1.6009	1.6034	1.5977	0.981	0.9816	0.9765	0.8053	0.8062	0.8029	100.75	101.16	100.45	1.2099	1.2116	1.2096	1.0236	1.0264	1.0184	125.09	125.62	124.97	83.25	83.54	82.97	1.5022	1.5074	1.5009	0.8169	0.8206	0.8146
2012-10-11	1.293	1.2952	1.2826	78.29	78.59	77.95	0.9345	0.9418	0.9331	1.6047	1.6054	1.5985	0.9787	0.9835	0.976	0.8056	0.8071	0.8023	101.26	101.72	100.16	1.2083	1.2101	1.2067	1.0264	1.0295	1.0209	125.618	126.13	124.76	83.8	84.12	82.9	1.4994	1.5058	1.498	0.8176	0.8194	0.8154
2012-10-12	1.2956	1.2992	1.2923	78.366	78.534	78.25	0.9332	0.9357	0.9304	1.6076	1.6097	1.6019	0.9793	0.9809	0.9764	0.8058	0.8087	0.8048	101.53	101.915	101.245	1.2091	1.21	1.2074	1.0231	1.029	1.0212	125.98	126.18	125.527	83.96	84.248	83.74	1.5004	1.5008	1.495	0.8175	0.8211	0.8158
2012-10-15	1.2951	1.298	1.2891	78.67	78.86	78.33	0.9331	0.9372	0.9317	1.6071	1.6082	1.6021	0.9791	0.9811	0.9768	0.8057	0.808	0.804	101.88	102.29	101.03	1.2084	1.2095	1.2077	1.0249	1.0263	1.0203	126.42	126.7	125.55	84.29	84.59	83.64	1.4996	1.5027	1.497	0.8183	0.8199	0.813
2012-10-16	1.3045	1.3061	1.2943	78.87	78.963	78.697	0.9263	0.9335	0.9253	1.6111	1.6132	1.6061	0.987	0.9879	0.9801	0.8097	0.8102	0.8054	102.88	103.08	101.872	1.2086	1.2101	1.208	1.0263	1.029	1.0244	127.08	127.326	126.48	85.149	85.244	84.323	1.4925	1.5002	1.4917	0.8133	0.8184	0.8105
2012-10-17	1.3123	1.314	1.3084	79.024	79.051	78.58	0.9221	0.9247	0.9206	1.6149	1.6178	1.6113	0.9773	0.9871	0.9769	0.8125	0.8137	0.8108	103.714	103.748	102.918	1.2101	1.2114	1.209	1.0384	1.0388	1.0291	127.629	127.67	126.784	85.692	85.717	85.06	1.4892	1.4923	1.4864	0.8218	0.8229	0.8153
2012-10-18	1.3068	1.313	1.3054	79.264	79.463	78.995	0.9247	0.9257	0.9207	1.6055	1.6171	1.6046	0.9854	0.9859	0.9765	0.8138	0.8139	0.8108	103.584	104.14	103.289	1.2086	1.2104	1.2079	1.037	1.0413	1.0354	127.264	128.23	127.103	85.7	86.116	85.455	1.4845	1.4919	1.4843	0.8194	0.8233	0.8183
2012-10-19	1.3021	1.3078	1.3012	79.33	79.43	79.1	0.9285	0.929	0.9239	1.6007	1.6067	1.5995	0.9928	0.994	0.9845	0.8133	0.8147	0.812	103.3	103.81	103.11	1.209	1.2094	1.2077	1.0328	1.0384	1.0314	126.97	127.53	126.72	85.42	85.89	85.29	1.4864	1.4883	1.4834	0.8163	0.8209	0.8145
2012-10-22	1.3049	1.3083	1.3016	79.89	79.935	79.219	0.9272	0.9289	0.9246	1.6006	1.6052	1.5991	0.9931	0.9964	0.9918	0.8151	0.8165	0.8123	104.269	104.458	103.14	1.2101	1.2107	1.2085	1.0309	1.034	1.0292	127.91	128.19	126.716	86.152	86.34	85.31	1.4841	1.4894	1.4818	0.8167	0.8191	0.8148
2012-10-23	1.2977	1.3076	1.2951	79.86	80.008	79.68	0.9329	0.9343	0.926	1.5946	1.6024	1.591	0.9926	0.9976	0.9898	0.8137	0.8161	0.8122	103.64	104.595	103.253	1.2107	1.2111	1.2089	1.0259	1.0342	1.0232	127.352	128.2	126.9	85.592	86.38	85.36	1.4875	1.4895	1.4837	0.8115	0.8187	0.8099
2012-10-24	1.2964	1.2997	1.292	79.786	79.925	79.69	0.933	0.9365	0.9313	1.6029	1.6048	1.5937	0.9947	0.9958	0.9884	0.8087	0.8148	0.8075	103.433	103.824	102.988	1.2094	1.211	1.2089	1.0337	1.0367	1.026	127.88	128.1	127.125	85.509	85.76	85.139	1.4957	1.4977	1.4855	0.8158	0.8177	0.8107
2012-10-25	1.2945	1.3023	1.2938	80.294	80.334	79.801	0.9342	0.9347	0.9288	1.6125	1.6144	1.6027	0.9941	0.9949	0.99	0.8027	0.81	0.8023	103.948	104.424	103.465	1.2096	1.2103	1.2089	1.0357	1.0397	1.0334	129.473	129.65	127.95	85.93	86.305	85.54	1.5065	1.5072	1.4941	0.8216	0.8243	0.8192
2012-10-26	1.2934	1.2956	1.2883	79.6	80.38	79.49	0.9351	0.9386	0.9333	1.609	1.6141	1.6079	0.9979	0.9994	0.9939	0.8037	0.804	0.7999	102.97	104.04	102.66	1.2096	1.2102	1.2083	1.0368	1.0388	1.0306	128.115	129.58	127.92	85.11	85.99	84.91	1.5047	1.5113	1.5043	0.8223	0.8238	0.8171
2012-10-29	1.2898	1.2968	1.2883	79.799	79.833	79.51	0.9364	0.9381	0.9328	1.6029	1.6123	1.6003	0.9999	1.0008	0.9977	0.8046	0.8056	0.8024	102.9	103.26	102.527	1.2083	1.2102	1.2079	1.0333	1.0371	1.0322	127.909	128.37	127.567	85.165	85.36	84.811	1.5014	1.5071	1.5002	0.8186	0.8231	0.8174
2012-10-30	1.2962	1.2983	1.2886	79.62	80.13	79.28	0.9322	0.9375	0.9301	1.6071	1.6085	1.6022	0.9999	1.0019	0.9984	0.8063	0.8072	0.804	103.196	103.408	102.181	1.2084	1.2094	1.2075	1.0367	1.0384	1.0326	127.951	128.48	127.044	85.38	85.565	84.576	1.4983	1.5027	1.496	0.8207	0.8234	0.8187
2012-10-31	1.292	1.302	1.2942	79.8	79.96	79.48	0.9316	0.9333	0.9273	1.6029	1.6039	1.5965	1.0001	1.0014	0.9955	0.8031	0.8075	0.8026	103.39	103.94	103.04	1.207	1.2081	1.206	1.0374	1.0399	1.0349	128.69	128.99	127.82	85.62	86.06	85.3	1.5026	1.5035	1.4949	0.8223	0.8231	0.8195
2012-11-01	1.2936	1.2983	1.2923	80.19	80.21	79.78	0.9322	0.9343	0.9292	1.6122	1.6175	1.6118	0.9963	1.0013	0.9955	0.8022	0.8041	0.8	103.74	104	103.32	1.2058	1.208	1.2049	1.0393	1.0414	1.0356	129.292	129.46	128.69	86.02	86.17	85.58	1.503	1.5087	1.5009	0.8264	0.8281	0.8212
2012-11-02	1.2832	1.2951	1.2819	80.417	80.675	80.131	0.9406	0.9414	0.9314	1.6018	1.6133	1.6004	0.9953	0.9985	0.9918	0.8011	0.8028	0.7997	103.204	103.868	103.02	1.2071	1.2086	1.2058	1.0335	1.0419	1.0326	128.809	129.61	128.627	85.478	86.12	85.35	1.5068	1.5121	1.5024	0.8242	0.8288	0.8235
2012-11-05	1.2794	1.2842	1.2766	80.28	80.563	80.12	0.9435	0.9449	0.94	1.5978	1.6039	1.5956	0.9962	0.9977	0.9941	0.8006	0.8012	0.7986	102.72	103.34	102.41	1.2071	1.2075	1.2052	1.0364	1.0373	1.0334	128.281	129.1	127.936	85.066	85.639	84.888	1.5075	1.5108	1.5054	0.825	0.8269	0.8225
2012-11-06	1.281	1.2827	1.2763	80.4	80.44	79.93	0.9431	0.946	0.9415	1.5994	1.6008	1.5963	0.992	0.9967	0.9906	0.8009	0.802	0.798	102.99	103.15	102.16	1.2083	1.2087	1.2064	1.0434	1.0448	1.0361	128.574	128.73	127.78	85.23	85.38	84.65	1.5084	1.5118	1.5056	0.8275	0.8295	0.8242
2012-11-07	1.2765	1.2876	1.2734	79.933	80.416	79.75	0.9447	0.9473	0.9381	1.5991	1.6042	1.5953	0.9966	0.9983	0.9874	0.7982	0.8031	0.7971	102.049	103.42	101.76	1.2063	1.209	1.2054	1.0414	1.048	1.0395	127.827	128.845	127.406	84.585	85.61	84.394	1.511	1.5131	1.5032	0.8254	0.8309	0.8238
2012-11-08	1.2745	1.278	1.2717	79.354	80.01	79.3	0.9459	0.9482	0.9441	1.5977	1.6005	1.5926	0.9997	0.9999	0.9945	0.7976	0.7995	0.796	101.134	102.197	101.027	1.2057	1.2071	1.2049	1.0416	1.0445	1.039	126.793	127.915	126.666	83.87	84.68	83.786	1.5114	1.5148	1.508	0.8153	0.8201	0.8151
2012-11-09	1.2711	1.279	1.2689	79.484	79.611	79.04	0.9484	0.9501	0.9429	1.5899	1.6019	1.5887	1.0009	1.0033	0.9983	0.7996	0.7999	0.7967	101.069	101.749	100.388	1.2056	1.207	1.2048	1.0389	1.0436	1.0355	126.384	127.48	125.876	83.803	84.37	83.3	1.5078	1.5134	1.5073	0.8146	0.818	0.812
2012-11-12	1.271	1.2739	1.2698	79.457	79.563	79.32	0.9479	0.9498	0.9464	1.588	1.5915	1.5861	0.9994	1.0009	0.9982	0.8003	0.802	0.7989	101.007	101.29	100.87	1.205	1.2064	1.2044	1.0425	1.0443	1.0386	126.195	126.56	125.917	83.812	83.98	83.662	1.5053	1.5094	1.503	0.8176	0.8186	0.8142
2012-11-13	1.2705	1.2728	1.2662	79.39	79.64	79.213	0.9473	0.9515	0.9459	1.5875	1.5916	1.5858	1.0018	1.0035	0.9987	0.8002	0.8008	0.7969	100.87	101.249	100.32	1.2038	1.2053	1.203	1.0433	1.0449	1.0396	126.02	126.635	125.684	83.774	84.035	83.29	1.5041	1.5114	1.5033	0.8193	0.8207	0.8149
2012-11-14	1.2732	1.2779	1.27	80.23	80.31	79.39	0.9451	0.9477	0.9423	1.5841	1.5902	1.5837	1.0036	1.0037	0.9996	0.8036	0.8049	0.8001	102.17	102.4	100.84	1.2031	1.2045	1.2029	1.0369	1.0462	1.0366	127.112	127.51	125.99	84.89	85.04	83.78	1.4974	1.5048	1.4954	0.8092	0.8182	0.8083
2012-11-15	1.2763	1.2802	1.2718	81.2	81.461	80.125	0.943	0.9463	0.9395	1.5849	1.5879	1.5826	1.0016	1.0041	0.9998	0.8054	0.8065	0.803	103.67	103.992	102.01	1.2039	1.2044	1.203	1.0322	1.039	1.0303	128.69	128.99	126.945	86.101	86.394	84.755	1.4945	1.4988	1.4923	0.8088	0.813	0.8075
2012-11-16	1.2734	1.2785	1.2691	81.229	81.439	80.899	0.9458	0.9491	0.942	1.5885	1.5901	1.5835	1.0008	1.0057	0.9996	0.8016	0.806	0.8007	103.445	103.891	103.051	1.2045	1.2049	1.2037	1.0341	1.0351	1.0288	129.036	129.25	128.265	85.873	86.255	85.59	1.5026	1.5039	1.4942	0.8117	0.8126	0.8053
2012-11-19	1.2804	1.282	1.2734	81.34	81.587	81.05	0.9404	0.9458	0.939	1.59	1.5923	1.5883	0.9965	1.0018	0.9951	0.8052	0.8055	0.8014	104.157	104.215	103.5	1.2043	1.2057	1.2037	1.0407	1.042	1.0339	129.346	129.729	128.853	86.483	86.54	85.88	1.4952	1.5043	1.4946	0.8187	0.8201	0.8119
2012-11-20	1.2815	1.283	1.2765	81.714	81.757	81.139	0.9399	0.943	0.9391	1.592	1.5936	1.5892	0.9972	0.9991	0.9951	0.8047	0.8056	0.8027	104.72	104.77	103.675	1.2047	1.2054	1.2036	1.0382	1.0425	1.0354	130.05	130.19	129.03	86.9	86.96	86.068	1.4963	1.4996	1.4951	0.8162	0.82	0.8138
2012-11-21	1.2825	1.2833	1.2737	82.513	82.534	81.656	0.9389	0.946	0.9375	1.5953	1.5955	1.5883	0.9965	0.9992	0.9958	0.8038	0.8051	0.8006	105.83	105.848	104.103	1.2041	1.2051	1.2032	1.0363	1.0395	1.0334	131.63	131.654	130.017	87.864	87.911	86.416	1.4981	1.5046	1.4952	0.8137	0.8178	0.8108
2012-11-22	1.2871	1.2899	1.2826	82.569	82.837	82.264	0.9353	0.9394	0.9338	1.593	1.5978	1.5924	0.9977	0.9982	0.9952	0.8079	0.8085	0.8039	106.29	106.58	105.723	1.2045	1.2049	1.2041	1.038	1.0402	1.0353	131.547	132.33	131.09	88.24	88.474	87.77	1.4906	1.4981	1.4897	0.8147	0.8169	0.8135
2012-11-23	1.2982	1.2991	1.2869	82.35	82.509	82.065	0.9274	0.9358	0.9263	1.604	1.6051	1.5926	0.9917	0.9981	0.9911	0.8093	0.811	0.8074	106.908	106.953	105.721	1.2041	1.2054	1.2034	1.0462	1.0471	1.0376	132.11	132.174	130.804	88.77	88.887	87.749	1.4875	1.4925	1.4853	0.8246	0.825	0.8153
2012-11-26	1.297	1.2985	1.2945	82.049	82.622	81.927	0.9277	0.93	0.9271	1.6025	1.6038	1.5996	0.9934	0.996	0.9917	0.8093	0.8109	0.8081	106.42	107.134	106.093	1.2033	1.2047	1.2028	1.0464	1.047	1.0435	131.495	132.46	131.145	88.431	88.985	88.11	1.4868	1.4896	1.4847	0.8223	0.825	0.8208
2012-11-27	1.2932	1.3009	1.2914	82.154	82.315	81.86	0.9309	0.9325	0.9253	1.6013	1.6056	1.601	0.9946	0.9948	0.9902	0.8076	0.8113	0.8057	106.24	106.962	106.119	1.2038	1.2052	1.2033	1.0439	1.0491	1.0434	131.548	132.095	131.189	88.23	88.781	88.13	1.4904	1.4941	1.4837	0.8195	0.8239	0.8189
2012-11-28	1.2934	1.2946	1.2879	81.925	82.212	81.66	0.9305	0.9341	0.9289	1.6011	1.6025	1.5958	0.9925	0.9961	0.9917	0.8077	0.8086	0.8062	105.96	106.358	105.25	1.2035	1.2044	1.2026	1.0478	1.0483	1.0423	131.168	131.69	130.438	88.03	88.329	87.489	1.4898	1.4927	1.488	0.8236	0.8242	0.8189
2012-11-29	1.2973	1.3014	1.2939	82.08	82.215	81.9	0.928	0.9303	0.9251	1.6039	1.6048	1.6002	0.9928	0.9939	0.9907	0.8087	0.8113	0.8079	106.499	106.814	106.156	1.2039	1.2043	1.203	1.0429	1.0483	1.0415	131.652	131.87	131.214	88.44	88.695	88.206	1.4882	1.4895	1.4837	0.8226	0.8267	0.8207
2012-11-30	1.3006	1.3027	1.2966	82.422	82.748	82.05	0.9266	0.9292	0.9246	1.6024	1.6062	1.5987	0.9931	0.9952	0.992	0.8116	0.8132	0.8087	107.21	107.673	106.444	1.2051	1.2059	1.2037	1.0438	1.0447	1.0398	132.087	132.805	131.588	88.946	89.385	88.42	1.4848	1.4887	1.482	0.8214	0.8238	0.8171
2012-12-03	1.3051	1.3076	1.2973	82.242	82.504	81.97	0.9258	0.9287	0.9238	1.6091	1.6116	1.6004	0.9947	0.9949	0.9911	0.8111	0.8131	0.8103	107.35	107.585	106.81	1.2083	1.2097	1.2049	1.0418	1.0446	1.0394	132.331	132.54	131.56	88.826	89.155	88.56	1.4895	1.4907	1.4831	0.8202	0.8226	0.8171
